# harbour-strokecat 5-stroke dictionary
# format: <char>	<code>	<freq>
# code: 1=横 2=竖 3=撇 4=捺(含点) 5=折(含勾)
# sources: RIME stroke.dict.yaml + jieba freq
锧	3111533122534	6
镱	311154143125114544	6
镲	3111544535445411234	6
镴	31115555253415445445	6
氕	31153	6
迮	31211454	6
牤	3121415	6
頲	312154132511134	6
颋	312154132534	6
穅	3123441351154434	6
筴	3143141343434	6
簝	314314134432511234	6
笡	31431425111	6
篯	3143143111511534	6
簰	314314321532511312	6
簽	3143143412512513434	6
簱	314314415312211134	6
筩	3143145425112	6
倀	3212111534	6
侤	32121315	6
僡	32125112144544	6
傴	3212512512515	6
偄	32132522134	6
伛	321345	6
伖	321354	6
牐	3215312321511	6
儰	322112435554444	6
偔	32251251115	6
伥	323154	6
偫	32332121124	6
倹	3234125134	6
佾	32343544	6
伋	32354	6
倣	3241533134	6
齄	32511125121132123425111	6
齇	3251112512113221531525111	6
徯	3323443554134	6
甪	335112	6
舖	341122511251124	6
鏯	3411243113434343434	6
鈚	341124311515	6
鏬	3411243121531534315	6
釦	34112431251	6
鑕	34112431331233122511134	6
鐿	341124314143125114544	6
鑔	3411243144535415411234	6
鑞	34112431555253415445445	6
乥	3435	6
餜	3445115425111234	6
鳂	35251211251211534	6
鰯	352512144445154151541	6
敻	35253425111354	6
犭	353	6
獂	3531332511234	6
狷	3532513541	6
猙	35334435115	6
狰	353355112	6
犼	3535215	6
朡	3544345235354	6
螽	35444251214251214	6
馃	35525111234	6
槀	41251252511234	6
瘏	4134112132511	6
痷	4134113425115	6
痟	413412432511	6
痱	4134131112111	6
癈	41341543345153554	6
瘂	4134412155121	6
痖	41344122431	6
癕	413444155332411121	6
褎	41351312343534	6
廌	4135221154444	6
悱	42431112111	6
慴	42454454432511	6
羕	43112145534	6
籹	431234531	6
煃	4334134121121	6
燻	433431254312114444	6
焮	433433123534	6
煼	43343552335523	6
溘	4411215425221	6
潸	441123412342511	6
灪	44112343112521234453444445235333	6
汩	4412511	6
湲	441344311354	6
湻	441412512511	6
漷	4414125152152	6
洣	441431234	6
澉	44151221113134	6
懞	4421224511353334	6
愒	442251135345	6
沬	44411234	6
瀍	444413251112135121	6
沩	4444354	6
寈	44511213511	6
寑	445325114554	6
袴	45234134115	6
祩	4524311234	6
禂	452435121251	6
屪	513445134432511534	6
昬	515152511	6
攺	5153134	6
弴	51541251521	6
隞	521121533134	6
姫	531125125	6
妣	5311515	6
孈	531252324111212535251	6
媱	5313544311252	6
媹	5313545325121	6
妶	53141554	6
袈	53251413534	6
虩	534251153421531535	6
翑	54154135251	6
翣	54454441431531	6
亝	54545411	6
敠	545454542154	6
剟	5454545425	6
孞	5514544	6
孖	551551	6
繓	554444251112211154	6
絈	55444432511	6
緫	554444353344544	6
糺	5544445	6
縿	55444454545434333	6
邋	555253415115115454	6
剨	11121325122	5
瓌	11214125221241343534	5
瓍	112152131212511454	5
驁	11215331341211254444	5
遨	1121533134454	5
骜	1121533134551	5
幵	113112	5
戋	11534	5
拑	12112211	5
塻	1211222511134	5
埖	1211223215	5
驩	121125444412225125132411121	5
挳	1211555121	5
墣	121224314311134	5
墹	121251125112511	5
堺	121251213432	5
坵	12132121	5
垍	121325111	5
翥	12132511541541	5
摠	12132533414544	5
捩	12133511344	5
堍	12135251354	5
捀	1213541112	5
塙	1214125125251	5
墑	12141432512251	5
攁	12143111344511534	5
壷	12145251221	5
悫	12145354544	5
葙	122123425111	5
靸	122125112354	5
薑	1221251211251211	5
葳	122131531534	5
薾	12213425234343434	5
薗	1222512125135341	5
莋	1223231211	5
蔦	12232511154444	5
葩	122325115215	5
茑	12235451	5
茺	122415435	5
戬	12243125111543	5
菉	12251124134	5
茛	122511534	5
芓	122521	5
棷	123412211154	5
楪	1234122151234	5
楜	1234122513544	5
棼	123412343453	5
桲	12341245521	5
櫋	1234325111445344153	5
杁	123434	5
桸	12343413252	5
麵	12343434354132522111	5
檼	123434431215114544	5
楢	1234431253511	5
枓	12344412	5
椀	123444535455	5
柲	123445434	5
杻	12345211	5
皳	124134453254	5
槧	125111233121234	5
輈	1251112335414	5
恵	1251124544	5
硻	1251255413251	5
鳾	125232511154444	5
邴	1253452	5
酲	12535112511121	5
醕	1253511412512511	5
醅	125351141431251	5
嫛	13113453554531	5
繄	13113453554554234	5
皕	132511132511	5
磡	1325112211134553	5
磙	132514134543534	5
砅	132515534	5
恧	1325224544	5
奯	1342121131233543	5
豟	135333433515	5
殦	135432511154444	5
抎	1511154	5
扵	1513444	5
拹	151535353	5
兓	15351535	5
戩	15454125111534	5
鬏	2111154333312344334	5
駔	211125444425111	5
黹	224314325234	5
眜	2511111234	5
瞌	251111215425221	5
眊	251113115	5
鴡	2511132511154444	5
旲	2511134	5
睉	251113434121	5
賙	251113435121251	5
賧	251113443344334	5
瞈	251113454544544	5
眑	2511155453	5
閟	2511251145443	5
晧	25113121251	5
吥	2511324	5
暭	251132511211111	5
咵	251134115	5
惖	251135334544	5
晬	251141343412	5
蹣	251212112212523434	5
蹒	25121211221253434	5
蹀	2512121122151234	5
躏	251212112224532411121	5
躪	25121211222511251132411121	5
踄	25121212121233	5
踣	251212141431251	5
蹂	2512121545231234	5
蝀	25121412511234	5
蛃	25121412534	5
蠙	25121444512332511134	5
畯	251215435354	5
鄷	251221125143152	5
嗢	251251125221	5
啝	25131234251	5
唸	25134154544	5
嶊	25212132411121	5
崁	2521213534	5
幉	252122151234	5
顗	2521251431132511134	5
嶳	2521353334121121	5
峛	252135422	5
峫	252152352	5
嶜	252153515352511	5
嵙	252312344412	5
崥	25232511312	5
嵷	25233234342134	5
嵪	2524125125251	5
峵	2524451354	5
岤	25244534	5
峅	25254132	5
嶝	252543341251431	5
赒	253435121251	5
赕	253443344334	5
圞	25411125155444455444412341	5
黢	2543112144445435354	5
铽	311151454454	5
怣	311344544	5
牭	312125351	5
頢	312251132511134	5
稛	3123425312341	5
秼	31234311234	5
篚	3143141311121115	5
篪	3143143321531535	5
箷	314314415331525	5
箒	31431451145252	5
鳘	3155441313435251211	5
鰵	3155441313435251214444	5
壆	3211343451145121	5
黌	321134345114512212512134	5
牏	3215341351122	5
佀	3225151	5
係	323554234	5
倅	3241343412	5
儦	32413522115354444	5
俤	324351523	5
俍	324511534	5
躻	325111344534121	5
魀	3251135543432	5
儠	32555253415115115	5
徰	3321212112121	5
衒	33241554112	5
綮	33513134554534	5
鎁	3411243112211152	5
鈪	341124311355	5
鋹	3411243121111534	5
鋽	3411243121251112	5
鉠	3411243125134	5
鎈	34112431431113121	5
覦	3412511222511135	5
觎	3412511222535	5
鄃	34125112252	5
龠	34125125125125122	5
殽	341335443554	5
敎	34135213134	5
餂	34151154112251	5
餕	341511545435354	5
乊	343	5
兊	345435	5
朏	351125252	5
塍	3511431134121	5
縢	3511431134554534	5
鲒	35251211121251	5
鲺	3525121153251214	5
鲹	3525121154134333	5
鮚	35251214444121251	5
鱑	3525121444412212512134	5
鱺	352512144441254125441352211535	5
鱵	35251214444314314131251543	5
鯴	3525121444453251214	5
鰺	3525121444454545434333	5
猉	35312211134	5
猁	3533123422	5
猃	3533414431	5
肐	3544315	5
馂	3555434354	5
譾	4111251431251122541541	5
焤	413321244334	5
庳	41332511312	5
痍	41341151534	5
疙	41341315	5
痭	4134135113511	5
癃	4134152354131121	5
餈	413534344511534	5
廱	413555251521532411121	5
鴗	4143132511154444	5
蠃	4152512512143544354	5
恜	424112154	5
愅	424122125112	5
怗	42421251	5
憪	424251125113511	5
忦	4243432	5
惓	42443113455	5
恈	424543112	5
糣	431534153515352511	5
糍	431534431554554	5
煂	4334122125112	5
煠	4334122151234	5
炢	433412344	5
爜	4334224314311212211154	5
焇	43342433544	5
焻	433425112511	5
鶑	4334433432511154444	5
煆	4334512115154	5
溽	4411311534124	5
潷	441314314511112	5
汐	441354	5
悂	4421535121	5
黉	4434512212512134	5
滗	4443143143115	5
汔	444315	5
寯	445324111212525	5
穽	445341132	5
窓	44534544544	5
窋	4453552252	5
袆	452341152	5
襨	4523422431431121124	5
袓	4523425111	5
褘	45234521251152	5
禡	45241211254444	5
祃	4524551	5
檗	51325141431121234	5
鳲	51332511154444	5
鸤	51335451	5
屫	5135213313425125251	5
弖	5151	5
巺	515515134	5
孭	5212511134	5
陞	523132121	5
乸	52555441	5
娂	531122134	5
姂	5313454	5
嫏	53145115452	5
纟	551	5
驵	55125111	5
孮	55144511234	5
盝	5515443425221	5
糹	554444	5
綉	5544443123453	5
絁	55444431525	5
絺	5544443413252	5
亖	1111	4
瓉	1121113411342511134	4
璊	112112212523434	4
璥	1121122352513134	4
玙	1121151	4
瓐	11212153152512125221	4
璵	11213211152511134	4
頇	112132511134	4
顸	112132534	4
珘	1121335414	4
琘	112135152511	4
珎	112135234	4
珓	1121413434	4
忈	114544	4
抺	12111234	4
圬	121115	4
鬐	12111543331213152511	4
捒	1211251234	4
塸	12112512512515	4
搹	1211251254312	4
騕	1211254444125221531	4
馿	12112544444513	4
驏	1211254444513521521521	4
墵	121145244441154	4
攄	121215315251214544	4
摅	1212153154544	4
垷	1212511135	4
挸	1212511135	4
垇	12125251	4
圫	121315	4
覩	121325112511135	4
搯	1213443321511	4
垺	1213443551	4
掤	12135113511	4
摓	1213541112454	4
垉	12135515	4
墎	1214125152152	4
垴	121413452	4
揞	121414312511	4
墥	121414312511211	4
坹	12144534	4
攨	12144534335443354433544	4
壸	12145122431	4
塚	1214513533434	4
撖	12151221113134	4
刼	12154534	4
堖	121555325341	4
耵	12211112	4
葀	122121312251	4
韈	12212511212225221134534	4
蕢	122251212511134	4
蒉	122251212534	4
蒷	1222512511134	4
莜	1223223134	4
荏	122323121	4
蘞	12234125125134343134	4
蔹	12234144313134	4
莣	1224154544	4
蒾	122431234454	4
苰	12251554	4
葇	122545231234	4
歀	1234112343534	4
櫀	123412211134554534	4
枻	123412215	4
樫	123412512554121	4
橑	1234134432511234	4
桱	12341555121	4
欉	1234224314311212211154	4
欔	123425111251113241112154	4
椚	123425112511	4
楐	1234251213432	4
楒	1234251214544	4
榀	1234251251251	4
梤	12342523453	4
梏	12343121251	4
杹	12343235	4
鬰	123434341234453444445215333	4
橪	1234354113444444	4
榤	12343541521234	4
椩	123441351134	4
樚	123441352211515	4
橏	1234431121431251	4
櫶	12344453121252214544	4
柁	123444535	4
朸	123453	4
棳	123454545454	4
忑	1244544	4
軎	1251112251	4
旉	12511244153	4
曺	1251212511	4
勅	125123453	4
豌	125143144535455	4
醎	1253511131251543	4
酻	12535113443521	4
迺	125351454	4
鳷	125432511154444	4
悘	13113454544	4
厞	1321112111	4
磝	132511121533134	4
碡	1325111215531	4
礓	132511251211251211	4
厬	13251135434251	4
厑	1325135	4
礲	132514143135441515111	4
硠	132514511534	4
乭	132515	4
磖	1325154454432511	4
蠠	132522111251214251214	4
厱	133412512513434	4
橜	1343152335341234	4
厺	13454	4
殪	1354121451251431	4
殬	13542522112143112	4
靊	14524134211121112521251431	4
霩	145241344125152152	4
霤	145244443545325121	4
扺	1513515	4
搾	1514453531211	4
騏	211125444412211134	4
惄	211534544544	4
敁	212512154	4
冂	25	4
唪	25111134112	4
朂	251112211153	4
睄	251112432511	4
氍	2511125111324111213115	4
睥	2511132511312	4
暃	251121112111	4
閚	2511251141431	4
嚂	25112512531425221	4
翈	25112544544	4
喕	251132522111	4
昣	251134333	4
昐	25113453	4
曻	2511354152	4
暩	251135415411234	4
旼	25114134	4
暆	2511415331525	4
唞	2511514412	4
喈	251153532511	4
蹊	25121213443554134	4
躔	2512121413251121134121	4
跼	25121215135251	4
畭	251213411234	4
蜎	2512142513544	4
蟑	25121441431251112	4
螲	25121444534154121	4
啕	25135311252	4
慁	25135333414544	4
呣	25155414	4
嵖	252123425111	4
幖	25212522111234	4
歂	2521325223534	4
嵟	2521332411121	4
峚	252134121	4
眔	2522123344	4
崓	25225122511	4
峝	252251251	4
嵦	2522521251431	4
嶔	252341124313534	4
峆	252341251	4
嶓	252343123425121	4
岕	2523432	4
峗	252351355	4
巙	252431325111212151534354	4
圚	252512125111341	4
嵶	2525154151541	4
嶐	25252354131121	4
囮	2532351	4
黷	254311214444121252212511134	4
黩	25431121444412544134	4
钶	3111512515	4
镘	3111525112522154	4
铞	31115251252	4
甒	3112222144441554	4
吿	3112251	4
耱	3112344131235123513251	4
毪	3115543112	4
牞	312153	4
稜	3123412135354	4
秭	312343523	4
穉	31234513244343112	4
簀	31431411212511134	4
箦	31431411212534	4
筚	314314151512	4
箾	314314243251122	4
篳	3143142511122112	4
篔	3143142512511134	4
筼	3143142512534	4
笭	31431434454	4
傃	321121554234	4
俥	321251112	4
偪	32125125121	4
仾	321551	4
儵	322354254312114444	4
翛	322354541541	4
儤	32251112213454434	4
偒	32251113533	4
倕	3231212211	4
俽	3233123534	4
仱	323415	4
伱	3234234	4
佡	3234252	4
侳	323434121	4
侚	32352511	4
鄡	3251115123452	4
鄅	32512521452	4
巵	3315215	4
衎	332112115	4
徺	332121121121135	4
衠	3321225111134112	4
徜	33224325251	4
衕	332251251112	4
禦	3323112155211234	4
戽	33514412	4
峹	3411234252	4
錬	3411243112511234	4
鈳	3411243112515	4
銙	34112431134115	4
鑐	3411243114524434132522	4
鉏	3411243125111	4
鏝	3411243125112522154	4
銱	34112431251252	4
鎓	341124313454541541	4
鈶	3411243154251	4
豀	34342513443554134	4
噕	344335554444251	4
貇	3443533511534	4
腗	351125121132	4
朒	3511253434	4
脎	3511341534	4
脬	35113443521	4
膌	35114134342511	4
朣	3511414312511121	4
鵩	3511525432511154444	4
亀	35251125115	4
鲊	3525121131211	4
鱽	3525121153	4
鱥	352512144442121131233543	4
鮓	3525121444431211	4
鯾	35251214444321251134	4
鰶	3525121444435415411234	4
魛	3525121444453	4
皹	35254451251112	4
獦	353122251135345	4
鵮	3532151132511154444	4
鹐	3532151135451	4
獡	35332151154444	4
獆	3533251113412	4
獪	3533412524312511	4
獝	353545532535251	4
処	35435	4
膒	354412512512515	4
謡	41112513443311252	4
訑	4111251525	4
褭	4121112544443534	4
髙	41221125251	4
対	4134124	4
癁	41341332312511354	4
癝	413414125251111234	4
癔	413414143125114544	4
瘚	413414315233534	4
瘳	4134154154134333	4
瘙	41341544251214	4
彣	4134333	4
疸	4134425111	4
痤	413443434121	4
麣	413522115352512511351221113134	4
廕	4135234151154	4
顔	414313333132511134	4
忄	424	4
恎	424154121	4
悝	4242511121	4
恛	424252511	4
怬	42425351	4
憍	424313425125251	4
悛	4245435354	4
勌	4311345553	4
糨	43123451554251214	4
糈	431234521342511	4
鹢	431342522135451	4
兾	4325121122134	4
烼	43341353334	4
焑	43342512341	4
炈	43343554	4
欻	433443343534	4
煀	433451325252	4
熥	43345425112454	4
焌	43345434354	4
渮	44112212512	4
潆	44112245554234	4
灠	441125125314252212511135	4
洅	441125211	4
湦	441251131121	4
灚	44132113434511452511135	4
漑	44132511151535	4
沵	44135234	4
沨	4413534	4
澊	441431253511124	4
瀠	4414334433445554234	4
潏	441545232534251	4
悈	4421132534	4
悑	4421251124	4
懅	4422153151353334	4
惝	44224325251	4
惃	44225111535	4
慺	44225112512531	4
忪	4423454	4
懝	44235311345452134	4
潱	444121451251431	4
淉	44425111234	4
漴	44425244511234	4
淛	44431125225	4
洫	444325221	4
悹	445251514544	4
宱	4453231211	4
宷	4453431234	4
宭	4455113251	4
冣	4512211154	4
襀	4523411212511134	4
裡	452342511211	4
褸	4523425112512531	4
袾	45234311234	4
褛	45234431234531	4
禊	4524111253134	4
祔	452432124	4
禌	4524431554554	4
冝	4525111	4
杘	5131234	4
刜	5153222	4
卍	5212	4
弉	5213121132	4
焋	52131214334	4
隭	5214524134132522	4
阼	5231211	4
雟	523324111212535251	4
陯	5234125122	4
阠	52512	4
卺	52534155	4
墬	52551353334121	4
娀	531113543	4
嬾	5311251234532511134	4
婍	53113412515	4
嫮	53114524134115	4
嬎	531352513531121	4
嬚	5314134315112234	4
媉	531513154121	4
脋	5353532511	4
嵍	545233134252	4
厼	54534	4
骐	55112211134	4
骣	551513551551551	4
毌	5521	4
綒	5544443443521	4
紣	5544443512	4
繜	554444431253511154	4
弎	111154	3
洯	1112535534	3
珡	1121112134	3
珏	112111214	3
瑱	11211225111134	3
珹	1121135543	3
琲	112121112111	3
琡	112121123454	3
璎	112125342534531	3
珴	11213151543	3
璡	112132411121454	3
瑝	1121325111121	3
瑔	1121325112534	3
玟	11214134	3
琣	112141431251	3
迋	1121454	3
歃	1123215113534	3
氂	112343134133115	3
揳	121111253134	3
堎	12112135354	3
墶	121121431112454	3
抾	12112154	3
撗	12112212512134	3
墻	1211234341252511	3
挬	1211245521	3
搣	1211314334534	3
掎	12113412512	3
趔	1212134135422	3
赻	12121342343	3
坥	12125111	3
壜	1212511145244341154	3
埸	12125113533	3
蟚	121251431333251214	3
挷	121311352	3
垘	121321344	3
埏	121321554	3
坋	1213453	3
暬	121351213542511	3
赬	1213534212511134	3
抅	1213554	3
抆	1214134	3
搼	1214311343112	3
増	12143251212511	3
烖	1214334543	3
殻	12145353554	3
埐	1215114554	3
棊	122111341234	3
惎	122111344544	3
聢	12211144512134	3
棸	122111541234	3
葫	122122513511	3
鞓	1221251122511121	3
葴	122131251534	3
茇	12213544	3
茼	122251251	3
瞢	122252214525111	3
萵	12225525251	3
萩	122312344334	3
芺	1223134	3
葎	122332511112	3
苽	12233544	3
蓏	1223354433544	3
鷋	122341123432511154444	3
蘝	12234125125134343534	3
薢	1223535112533112	3
蒟	1224143135251	3
萣	12244512134	3
葖	122445341344	3
蒻	1225154151541	3
蘠	12252131234341252511	3
苭	12255453	3
梼	12341113124	3
杇	1234115	3
桟	123411543	3
杢	1234121	3
榼	12341215425221	3
椛	12341223235	3
橞	1234125112144544	3
梪	12341251431	3
檟	12341252212511134	3
槚	12341252212534	3
楆	1234125221531	3
榑	12341351124154	3
桎	1234154121	3
棛	12341543544	3
棑	123421112111	3
櫖	1234215315251214544	3
欋	1234251112511132411121	3
椙	123425112511	3
榅	1234251125221	3
樏	123425121554534	3
槶	123425125115341	3
柍	123425134	3
枴	123425153	3
榲	12342534125221	3
棡	123425431252	3
橁	1234314314352511	3
杔	1234315	3
楩	1234321251134	3
楰	123432151134	3
栰	1234321543	3
樇	12343223542511	3
椞	123433121234	3
槴	123433512515215	3
検	123434125134	3
鵐	123434132511154444	3
鹀	123434135451	3
橳	1234351143113453	3
栘	1234354354	3
橔	1234412515513134	3
椸	1234415331525	3
桹	12344511534	3
柌	123451251	3
檘	12345132514143112	3
朻	123452	3
柮	123452252	3
椔	123455525121	3
軲	125111212251	3
軠	12511123121	3
悪	12512214544	3
盬	125125311225125221	3
豇	1251431121	3
彯	12522111234333	3
霫	1252443454454432511	3
釃	12535111254125441352211515	3
酾	12535111254254	3
垔	125351121	3
醍	1253511251112134	3
酕	12535113115	3
酖	12535114535	3
圧	13121	3
冇	1325	3
硔	13251122134	3
硋	13251415334	3
硿	1325144535121	3
砪	1325155441	3
厗	134143112	3
尳	135255452511	3
豝	13533345215	3
殨	1354251212511134	3
殠	13543251111344	3
殔	135451124134	3
霑	1452413444121251	3
雼	1452444413251	3
霪	1452444444134433121	3
擣	15112151211251154	3
抇	1512511	3
拞	15132121	3
梊	15133121234	3
搋	1513321531535	3
撚	151354413444444	3
搳	1514453121251	3
轱	152112251	3
髽	21111543333434121	3
騑	211125444431112111	3
駮	2111254444413434	3
驂	211125444454545434333	3
歭	2121121124	3
啙	212115251251	3
歩	21212343	3
齛	21213434134345212215	3
齸	2121343413434524313425221	3
覰	215315251112511135	3
覤	215315352511135	3
阛	2452522112513534	3
冃	2511	3
眛	2511111234	3
瞡	2511111342511135	3
睖	2511112135354	3
睚	2511113121121	3
暿	2511121251431251	3
矘	2511124345251254312114444	3
瞍	25111321511254	3
晇	2511134115	3
咾	251121335	3
唶	25112212511	3
唽	25112343312	3
冐	25112511	3
晛	25112511135	3
閺	2511251125114134	3
闤	251125112522112513534	3
晹	251125113533	3
喓	251125221531	3
曍	2511325111211111	3
鶡	25113534532511154444	3
鹖	25113534535451	3
旳	2511354	3
昸	251135444	3
晈	2511413434	3
曨	25114143135441515111	3
曓	25115225213412341	3
毘	251211515	3
蹧	251212112512212511	3
跂	25121211254	3
踟	251212131134251	3
躖	2512121554554155455421	3
櫐	2512125121251211234	3
蠴	2512141222522112132511	3
螵	25121412522111234	3
蟕	2512142121353535112	3
蟷	2512142434525125121	3
蝈	25121425112141	3
蟈	25121425125115341	3
蟜	251214313425125251	3
蜉	2512143443551	3
蝤	251214431253511	3
廸	2512154	3
畷	2512154545454	3
嗩	2512432511134	3
唢	2512432534	3
吅	251251	3
呾	25125111	3
喤	251325111121	3
唫	25134112431	3
嘦	25134125221531	3
咷	251341534	3
唙	2513534334	3
噇	251414312511211	3
呟	25141554	3
噉	25151221113134	3
吜	2515211	3
咍	25154251	3
噿	25154454441343412	3
幊	2521212511134	3
嵽	25213221545252	3
帞	252132511	3
嶀	25214524434115	3
嵓	252251251251	3
帲	25231133112	3
峼	2523121251	3
峩	2523151543	3
岶	25232511	3
嵨	2523251154444	3
崘	25234125122	3
岺	25234154	3
峜	252342121	3
峂	25235444	3
嵻	25241351154434	3
帡	252431132	3
嶟	252431253511154	3
峖	252445531	3
嵹	25251554251214	3
圌	252521325221	3
黵	2543121144443513344111251	3
镡	31115125221251112	3
镵	3111535251151535251354	3
甡	3112131121	3
橆	3112222112341234	3
耣	31123434125122	3
氜	31152511	3
犄	312113412512	3
稞	3123425111234	3
稒	3123425122511	3
秏	312343115	3
湬	3123443345534	3
稊	312344351523	3
篝	3143141122125211	3
簙	314314121251124124	3
籕	31431412343545325121	3
筈	314314312251	3
篌	314314325131134	3
笧	31431435351	3
筎	314314531251	3
簖	31431454312343312	3
籪	314314554554155455453312	3
緐	31554143554234	3
僌	3212511123134	3
侸	321251431	3
僄	3212522111234	3
僳	32125221431534	3
侲	321311534	3
倴	3213412132	3
伻	3214312	3
仳	321515	3
鋚	322313434112431	3
鯈	32235435251214444	3
偮	32251122111	3
儡	32251212512125121	3
侹	32312154	3
僽	323123443344544	3
偊	32325125214	3
侜	32335414	3
佮	32341251	3
僢	32344345354152	3
犨	32411121324111213112	3
儣	3241312212512134	3
傽	3241431251112	3
偙	32414345252	3
皩	3251111212511243135	3
臮	325111323434	3
軂	3251113433443344553	3
鴏	3251115444432154	3
鷈	325111544443321531535	3
緜	325112523554534	3
楽	3251144341234	3
灥	325115534325115534325115534	3
侷	325135251	3
僝	32513551551551	3
顊	32515112132511134	3
忁	33225115225213424134	3
彽	33235151	3
盨	33313251113425221	3
慇	33511535544544	3
銾	341124311215534	3
鐄	3411243112212512134	3
鉷	34112431122134	3
鍉	34112431251112134	3
鋘	341124312515134	3
鎎	341124313115431234	3
鎌	341124314315112234	3
淾	341124315534	3
毹	3412511223115	3
鷭	34312342512132511154444	3
亽	344	3
凞	3441251255154444	3
臌	35111212514311254	3
脌	3511311212	3
肸	35113412	3
肞	3511434	3
鲡	352512111254254	3
鲪	352512115113251	3
鰛	35251214444251125221	3
鮌	3525121444441554	3
鮶	352512144445113251	3
鮻	352512144445435354	3
魣	352512144445452	3
敂	352513134	3
狤	353121251	3
狴	3531535121	3
猡	35325221354	3
玀	3532522155444432411121	3
獕	35325232411121	3
飐	353421251	3
匂	3535	3
狔	35351315	3
訄	354111251	3
雘	35411223241112154	3
膅	35444135112251	3
妴	35455531	3
冫	41	3
謃	4111251251131121	3
譟	41112512512512511234	3
詅	411125134154	3
恴	4125114544	3
廗	41312213545252	3
庅	413354	3
癀	4134112212512134	3
疶	4134112215	3
瘩	41341122341251	3
癧	413411331234312342121	3
疬	413411353	3
癉	41341251251251112	3
癙	413413215115115115	3
瘅	4134143251112	3
癊	413415234151154	3
痼	4134425122511	3
疭	413443434	3
乵	41431125	3
旛	415331343123425121	3
玈	41554313534	3
玆	4155441554	3
尡	42313525115151	3
悿	42411345444	3
惐	42412511543	3
怲	42412534	3
愢	424251214544	3
怳	42425135	3
悁	4242513544	3
怟	42435151	3
恔	424413434	3
忼	4244135	3
憰	424545532535251	3
羛	43112151532	3
糌	431234354242511	3
粻	43153421111534	3
煯	4334153532511	3
燝	4334251141251534	3
煟	4334251213541	3
烱	43342534251	3
熖	43343443325111	3
焧	433434544544	3
爌	433441312212512134	3
煻	43344135112251	3
烗	4334415334	3
飊	433443344334353251214	3
甇	43344334451554	3
熽	4334511235521512	3
熠	433454454432511	3
溱	4411113431234	3
洘	441121315	3
瀭	4411251112341251122	3
汳	4411354	3
沘	4411515	3
瀣	4412135454211121111	3
灔	4412512211251431355215	3
浥	4412515215	3
浰	4413123422	3
洎	441325111	3
泝	44133124	3
汋	441354	3
渟	441412514512	3
湑	441521342511	3
丬	442	3
愽	4421251124124	3
忮	4421254	3
恠	442132121	3
忲	4421344	3
怞	44225121	3
怢	44231134	3
慥	4423121251454	3
懓	4423443454544354	3
凒	442521251431	3
惙	44254545454	3
栄	443451234	3
澣	4441225111234112	3
淏	44425111134	3
灛	44425112511251251251112	3
泩	44431121	3
洉	444331251	3
氿	44435	3
漮	44441351154434	3
汈	44451	3
沑	4445211	3
泇	44453251	3
窵	4453432511154444	3
窎	4453535451	3
寎	445521312534	3
裩	4523425111515	3
襌	45234251251251112	3
袝	4523432124	3
褓	45234322511234	3
祳	45241322534	3
祰	45243121251	3
讬	45315	3
瓭	45351554	3
谫	4543135112553	3
頵	5113251132511134	3
卐	5121	3
屟	513122151234	3
屇	51325121	3
屘	5133115551	3
屄	51344534	3
刡	5151525	3
弔	5152	3
韥	521251152121252212511134	3
旹	52212511	3
迆	525454	3
妺	53111234	3
妬	53113251	3
娖	5312512134	3
嫞	53141351135112	3
嫅	531431113121	3
砮	5315413251	3
鴐	5325132511154444	3
歰	53453421212121	3
戤	5354252211534	3
雡	5415413433332411121	3
欸	54311343534	3
剹	5445443433325	3
勠	5445443433353	3
矟	545232433541	3
歠	5454545412535113534	3
愻	55135545344544	3
骖	55154134333	3
泴	553425221	3
繐	554444125112144544	3
絧	554444251251	3
絍	554444323121	3
紴	55444435254	3
絋	55444441354	3
絃	55444441554	3
縴	55444441554453112	3
縌	554444431523454	3
緪	554444442125441	3
氹	55534	3
耠	111234341251	2
栔	1112531234	2
蛪	111253251214	2
弍	11154	2
玗	1121112	2
玞	11211134	2
瓄	1121121252212511134	2
瓛	112121531512512543121344	2
瑺	112124345251252	2
瑒	1121251113533	2
玪	11213415	2
珧	1121344534	2
瑍	1121352534134	2
琗	112141343412	2
珉	112151515	2
玚	1121533	2
瑑	1121551353334	2
斠	11221252114412	2
犛	112343134133112	2
賛	113411342511134	2
鄼	11341134251113452	2
椝	113425351234	2
弌	1154	2
刬	1154325	2
拝	12111112	2
扞	121112	2
髬	121115433313241	2
髮	121115433313344	2
犎	1211211243112	2
堼	121121154121	2
劸	12112153	2
搕	1211215425221	2
埴	12112251111	2
摲	12112511123312	2
摙	1211251112454	2
埬	12112511234	2
揠	121125115315	2
駤	1211254444154121	2
馹	12112544442511	2
駉	121125444425251	2
騂	12112544444143112	2
騢	1211254444512115154	2
駃	12112544445134	2
騃	12112544445431134	2
堐	12113121121	2
拵	121132521	2
埼	12113412515	2
壖	12114524434132522	2
坘	1211551	2
埱	12121123454	2
塷	12121253444441	2
赾	12121343312	2
尭	12122135	2
堨	121251135345	2
堌	12125122511	2
夁	1212522125122511	2
胾	121253434534	2
掆	12125431252	2
扥	121315	2
埤	12132511312	2
鋬	121335434112431	2
垀	12134312	2
圥	12135	2
槷	121351213541234	2
赥	12135343534	2
垑	121354354	2
抃	1214124	2
攠	1214131234123421112111	2
塶	12141352211535	2
揯	121442125441	2
墚	12144453441234	2
垞	121445315	2
埪	12144534121	2
穀	121451312343554	2
塓	1214525114134	2
