# wubi char dictionary (converted from rime)
# format: char	code	freq
欋	shhy	35646
椒	shi	19660235
棹	shj	1707858
槕	shjs	63151
枮	shkg	28199
㯭	shle	4130
櫨	shll	398169
櫖	shln	46469
樐	shlo	20951
桢	shm	1707858
楨	shmy	1290823
想	shn	859887058
檙	shnn	31972
栌	shnt	246249
梘	shqn	57789
㯉	shtf	3822
椃	shwn	41107
椇	shwy	75066
橴	shxi	174757
朴	shy	17674352
榩	shyy	22639
档	si	116174117
梢	sie	7953458
榉	sig	1290823
桄	sigq	320720
﨔	sigr	22539
桫	sii	576898
㭼	sijg	5242
㭻	simk	4855
樘	sip	566969
檔	sipl	56498352
欓	sipo	1320611
橖	sips	36639
橕	sipt	194616
杪	sit	340578
㭞	site	3812
㮐	sith	4448
桜	sivg	34157176
樑	sivs	2144752
㭂	siy	4954
查	sj	279016470
㮿	sjag	4845
樶	sjbc	204545
㭴	sjcf	7268
東	sjd	136032941
杳	sjf	4438447
榯	sjff	134047
梩	sjfg	64938
桿	sjfh	5093788
皶	sjgb	45178
棏	sjgf	195609
棩	sjgg	752649
柦	sjgg	543138
㮛	sjgh	3693
鸉	sjgo	25518
楊	sjgr	19263058
㼯	sjgy	14695
柛	sjhh	2532000
䚓	sjhq	3505
榥	sjiq	66229
覃	sjj	2829882
椙	sjjg	81917
橸	sjjj	137025
螙	sjju	18766
槾	sjlc	103265
榅	sjlg	51533
榻	sjn	3127764
栧	sjnt	955209
㭿	sjqb	5153
楬	sjqn	59179
鶇	sjqo	162842
鷣	sjqo	24327
䰤	sjrc	4249
棵	sjs	25220705
㯥	sjsj	3892
槛	sjt	1598635
榄	sjtq	1975952
棍	sjx	14993411
可	sk	1350400000
楫	skb	909534
檝	skby	45377
束	skd	22738352
頼	skdm	2571717
梋	skeg	36242
㭭	skej	5659
鶒	skeo	51037
勅	sket	423985
柺	sket	177736
杏	skf	27405176
㩽	skfc	4100
枵	skg	202560
桯	skgg	219440
杊	skh	35150
㪃	skhc	7536
㯝	skhk	4239
樻	skhm	1946164
剌	skj	3723529
䱫	skjo	6573
揧	skjr	57292
榀	skk	273058
樿	skkf	826127
梠	skkg	95322
梙	skkh	20653
楍	skkk	62158
槵	skkn	79336
㮙	skkn	3991
橾	skks	142983
欕	skkt	80130
㐓	sknb	4279
速	skp	270080000
赖	skq	31178352
賴	skqm	13603294
柷	skqn	156884
鵣	skqo	23135
遬	skqp	26809
欶	skqw	40909
㰤	skqw	4507
㪼	skrh	3932
歌	sks	499449411
戨	sksa	242277
哥	sksk	400155294
㢦	sksy	3723
整	skt	182701176
慗	sktn	23532
鷘	skto	26908
遫	sktp	27008
敕	skty	1846870
辢	skuh	31575
枴	skvt	82016
枳	skw	1529129
喸	skxb	20057
柬	sl	3624235
槶	slag	356465
棝	sldg	628531
栶	sldy	33164
㭷	slet	5123
盙	slf	20951
㭗	slf	3793
檡	slff	57193
㯰	slfh	3753
柶	slg	46767
檈	slge	56597
椳	slge	27107
㮯	slge	4041
檲	slgf	50044
椢	slgy	43689
柙	slh	214475
㪝	slhc	3862
檌	slhd	149934
欙	slli	402141
櫑	slll	58583
楒	slny	39717
槤	slpy	579877
梿	slpy	159863
椤	slq	3703670
㯮	slqj	4239
鶫	slqo	61562
㼑	slry	4627
梱	slsy	10823058
棞	slty	95024
樓	slvg	78045176
櫢	slvt	109223
楐	slwj	95223
榲	slwl	50739
㮨	slwt	6732
樏	slxi	64739
欏	slxy	1499341
楞	sly	9601741
贾	sm	52228705
㰄	smaa	5332
檂	smae	18568
柵	smah	3713600
欁	smas	20851
椣	smaw	81520
椯	smdj	33958
柍	smdy	1936235
榾	smeg	80229
柟	smfg	2810023
枏	smfg	66328
椆	smfk	60668
柚	smg	10823058
桐	smgk	19163764
梬	smgn	30681
榿	smgu	91549
杣	smh	501435
刺	smj	49944941
樱	smm	14099764
栅	smmg	9452800
櫻	smmv	6811576
桤	smn	332635
楇	smnk	48256
檛	smnp	77449
枧	smq	286960
㭎	smry	26710
	smry	1
棘	sms	7496705
棗	smsm	3256847
僰	smsw	338592
敇	smty	245256
賈	smu	5173223
棡	smum	96613
棢	smun	37433
枣	smuu	11816000
朿	smv	137025
枘	smw	166814
欈	smwk	25915
㰎	smwm	4190
梣	smwn	68612
梤	smwv	72782
槯	smwy	38228
梖	smy	58583
枬	smyg	76952
札	sn	17277176
榐	snae	28894
橄	snb	1131952
乶	snb	33164
朰	snb	31476
㐉	snb	4776
樼	snbb	1479482
㭾	snbm	4676
椐	snd	934357
梶	snen	1558917
㭄	snfh	3693
栩	sng	1330541
㭒	sng	4259
梛	sngb	263129
楃	sngf	711938
㮓	sngg	3763
柌	sngk	87279
楣	snh	3922117
椵	snhc	37533
楈	snhe	27405
杻	snhg	563990
橻	snhg	27405
朻	snhh	42497
樨	sni	157877
榍	snie	854922
欘	snij	383275
蚻	snju	46866
椲	snkg	20156
檘	snku	19560
杞	snn	5173223
梮	snnk	37930
㰑	snns	4090
㯢	snnw	4150
梞	snny	26412
杨	snr	283981176
槢	snrg	70598
榓	sntl	29788
柲	sntt	82414
榌	snuh	25121
樛	snwe	73874
櫂	snwy	401148
㭈	snwy	3812
紮	snxi	3554729
柅	snxn	371360
杺	sny	543138
杰	so	78740235
樜	soao	54909
櫎	soaw	135040
㯶	sobt	3912
桩	sof	11418823
櫥	soff	2313552
㔄	sojh	5441
櫦	sont	44185
橯	sooe	27405
檆	sook	39221
櫿	sook	29192
橩	soow	28993
棪	sooy	66725
橉	soqg	23632
㭽	soqy	5540
㯅	sorf	3405
榳	sotp	43391
粟	sou	5788847
䙳	sou	4061
欉	souc	129082
檏	souf	30880
樸	soug	2214258
䊲	soug	4726
楼	sov	440865882
槦	sovh	639454
槺	sovi	73179
榶	sovk	51037
椩	sovw	23234
櫠	sowc	601722
椨	sowf	40313
樚	soxx	20156
枕	sp	28000941
迺	spd	845985
廼	spd	324691
槣	spdk	54810
㮫	spdk	3941
櫶	spdn	35944
椬	speg	27405
䙶	spey	3395
棕	spf	9889694
梡	spfq	66129
楦	spg	1062447
榢	spge	30681
榁	spgf	49647
椗	spgh	35050
檳	spgm	865844
逋	spi	1102164
榠	spju	71988
楎	splh	26312
棺	spn	4080988
橣	spne	21447
櫁	spnj	69803
樒	spnm	75761
㯽	spnm	4190
檸	spns	1112094
椀	spqb	1191529
槟	spr	4905129
柠	sps	14199058
㭦	spta	4498
楁	sptk	1290823
㰂	sptl	5927
榟	spuh	22837
桉	spv	1439764
榨	spw	4021411
椌	spwa	62952
檫	spwi	1330541
樎	spwj	65335
榕	spwk	12709647
棎	spws	355472
榷	spwy	918470
柼	spwy	22043
柁	spx	171778
榊	spyh	2273835
构	sq	11816000
柢	sqa	449802
棔	sqaj	112202
桰	sqak	31277
栁	sqbh	188658
枊	sqbh	126103
桞	sqbh	29788
㮲	sqbt	3932
栬	sqcn	306818
桅	sqd	1519200
橪	sqdo	69903
檐	sqdy	5798776
桷	sqe	402141
槲	sqef	745698
檞	sqeg	159863
橹	sqg	1658211
㭤	sqgg	5888
桝	sqgh	275044
榤	sqgs	48455
桃	sqi	45774588
栒	sqjg	65434
橡	sqk	14496941
枸	sqkg	1539058
梚	sqkq	34057
欃	sqky	36838
㭸	sqky	6027
㭵	sqlg	5371
槝	sqmh	46469
㭥	sqmy	7586
枹	sqnn	98400
櫓	sqoj	1181600
櫯	sqot	23830
椈	sqoy	1608564
樢	sqoy	32568
鵏	sqoy	32369
㮧	sqoy	7347
栘	sqqy	147948
楤	sqrn	57689
柳	sqt	48852705
梑	sqto	115181
枃	squg	858894
棦	sqvh	86683
檭	sqvy	35845
杴	sqwy	125110
榴	sqy	5083858
橮	sqym	21546
杓	sqyy	1241176
杦	sqyy	58186
析	sr	14695529
梍	sran	42100
椶	srbt	78243
板	src	562004705
柧	srcy	360437
槔	srd	146955
㮁	srde	4100
桸	srdh	126103
㭛	srey	3802
楯	srfh	1469552
柏	srg	35646588
栀	srgb	4577458
梔	srgc	296889
楻	srgg	25220
栃	srgq	1231247
杽	srh	198588
榹	srhw	22936
枛	srhy	320720
槹	srif	226390
檪	sris	78045
楾	sriy	30979
晳	srjf	348522
蜤	srju	26610
棉	srm	51831529
㰃	srmi	5183
惁	srnu	246249
槐	srq	10525176
櫆	srqf	454767
攀	srr	14199058
樊	srrd	7317976
礬	srrd	147948
鬰	srre	43689
䙪	srre	3574
皙	srrf	2611435
欝	srrf	1251105
欎	srrf	351501
蠜	srrj	26312
櫍	srrm	357458
䫶	srrm	3405
燓	srro	28696
鐢	srrq	2760376
棥	srrs	51434
榝	srsc	32171
樧	srsc	29391
椞	srsu	21546
椑	srtf	55704
橷	sruq	52030
梹	srwy	231355
梎	srxn	21248
槪	srxq	179722
櫟	srxs	452781
檄	sry	1519200
覈	sryt	157877
柝	sryy	276037
林	ss	584842352
郴	ssb	2224188
樷	ssbc	238305
辳	ssde	25915
䫐	ssdm	3723
櫏	ssdp	46767
彬	sse	14993411
禁	ssf	85790117
埜	ssff	1231247
㯹	ssff	5461
㮒	ssfg	3872
標	ssfi	55704000
㮏	ssfi	3822
檦	ssfj	24724
䫴	ssfm	6007
㱈	ssfw	4468
榑	ssfy	98797
栖	ssg	14794823
梄	ssgg	35646
梺	ssgh	1916376
槱	ssgo	67222
朾	ssh	15787
㪔	sshc	3932
楂	ssj	1717788
棟	ssjg	10723764
橝	ssjh	40114
柯	ssk	43292235
梀	sskg	63349
䠂	sskh	5123
楋	sskj	471647
櫴	sskm	36540
㯈	sskp	3644
樕	sskw	38724
楝	ssl	1469552
榃	sslf	26809
㰈	sslp	4368
栜	ssmn	30781
槚	ssmy	61463
檟	ssmy	43391
楚	ssn	49448470
焚	sso	9760611
㷊	ssou	4359
麓	ssox	6722211
樮	ssoy	53420
㯨	ssoy	3475
䢞	sspi	3405
椘	sspu	31972
棾	sspw	25518
梦	ssq	220432941
鷅	ssqo	30185
㯄	ssrc	3614
森	sss	101280000
檚	sssh	179722
㯲	sssi	3902
木	ssss	419021176
栗	ssu	14298352
婪	ssv	474625
㭝	ssvb	4061
楆	ssvg	73874
㯟	ssvi	3892
㯬	ssvp	4319
梵	ssw	9691105
㯃	sswi	553
檒	sswj	96613
棽	sswn	117167
棼	sswv	152912
棶	ssww	265115
㭪	ssy	4418
枚	st	218447058
枨	sta	221425
枡	stah	682150
杔	stan	24227
柂	stbn	53618
桥	std	131068235
栝	stdg	785416
桻	stdh	33958
橋	stdk	31674823
椥	stdk	121138
槰	stdp	58484
檱	stdw	55604
枖	stdy	118160
㭚	stey	3753
株	stf	93435764
鬱	stfe	9691105
㮑	stfe	3822
杵	stfh	2631294
杄	stfh	31277
櫡	stfj	49647
梏	stfk	139011
欑	stfm	1171670
梃	stfp	470654
㭠	stfq	5183
桁	stg	12511058
棰	stgf	1171670
㮔	stgf	3793
栍	stgg	22142
栙	stgh	27008
㭌	stgh	4359
㯯	stgm	3912
櫄	stgo	304832
橅	stgo	52923
権	stgy	133054117
柣	stgy	1856800
柞	sth	1340470
椴	sthc	1112094
橰	sthf	19064
㮩	sthn	5778
㭊	sthn	3912
梴	sthp	32568
櫋	sthy	36738
椼	stis	427957
楿	stjg	204545
梸	stjh	23830
椱	stjt	20951
格	stk	364409411
楀	stky	1608564
桖	stlg	241284
樬	stln	25518
㭡	stlr	5540
㮰	stlx	3991
榭	stm	7407341
栴	stmy	101280
槌	stn	5490964
桘	stng	44384
栎	stni	678178
杚	stnn	31674
柹	stnt	28497
楸	sto	1409976
橎	stol	27802
覂	stpu	145962
柉	stpy	581863
㰀	stqi	15589
橁	stqj	69108
覆	stt	31972705
䅇	stu	5351
㮽	stuc	3951
㭔	stuf	4130
櫤	stuj	123124
柊	stuy	2502211
櫛	stvb	1400047
棅	stvg	120145
㮃	stvg	3703
樅	stwh	259157
㯚	stwk	3485
梅	stx	159863529
櫷	stxg	28497
柇	sty	186672
樦	styg	32965
㰏	styk	5004
杁	styy	217454
样	su	136032941
槎	sua	1767435
栟	suah	93634
㮶	sube	4229
栏	sud	209510588
㮸	sudp	3941
栚	sudy	53718
櫳	sued	357458
橌	sueg	30185
椾	suej	372352
檖	suep	29490
梉	sufg	28398
枓	sufh	177736
柆	sug	409091
椚	sug	138018
棬	sugb	773501
椦	suge	46966
橍	sugg	22738
柈	sugh	153905
様	sugi	159863529
樣	sugi	36242352
榚	sugo	103265
檨	sugw	68810
檥	sugy	40214
㰕	sugy	3922
梓	suh	12213176
栤	suiy	548103
樟	suj	11418823
橦	sujf	135040
椫	sujf	26511
橺	sujg	28199
槞	sujn	281995
檍	sujn	70896
樈	sujq	71591
榈	suk	361430
棓	sukg	113195
㭣	sukg	4736
櫚	sukk	123124
棁	sukq	179722
橧	sulj	35050
椪	suog	553068
櫩	suqe	28298
㯍	suqf	4021
㮞	suqk	3882
栨	suqw	1052517
校	sur	204545882
樽	sus	9849976
橂	susd	105251
楢	susg	326677
欄	susl	124117647
櫬	susq	76059
榇	susy	186672
㯗	susy	3832
槉	sutd	30880
楌	sute	29490
㯆	sutg	3534
櫊	sutk	92542
檤	sutp	477604
橏	suuk	26015
椄	suvg	74669
槏	suvw	26114
榏	suwl	22440
梯	sux	9224423
根	sv	103265882
概	sva	21546823
樳	svaf	18170
櫭	svag	61065
楖	svbh	45178
枠	svfh	21447529
橚	svfj	38625
桪	svfy	29192
楗	svg	694065
㭮	svgq	7109
㯸	svhl	4150
棣	svi	5004423
椂	sviy	354480
樔	svjs	43590
柖	svkg	22837
椔	svlg	39221
㯿	svln	5878
朹	svn	73974
棂	svo	312776
梫	svpc	38526
䳩	svqo	3941
覅	svqr	50937
桚	svqy	19858
朷	svt	37235
桾	svtk	83704
榋	svvv	20851
梕	svyn	30582
杒	svyy	31277
机	sw	505407058
栰	sway	29291
㭖	sway	3951
枪	swb	58484235
松	swc	89761882
棇	swcn	29093
㮬	swcn	3773
枩	swcu	147948
杸	swcy	385261
覄	swdu	18766
栿	swdy	32369
桧	swf	4776047
柎	swfy	85194
检	swg	46072470
棆	swga	86485
楡	swgb	337600
椧	swgb	27802
楑	swgd	46866
㮉	swgd	3594
栓	swgg	8171905
榆	swgj	11418823
檜	swgj	2780235
㭘	swgk	4200
枍	swgn	384268
㯓	swgn	3614
楩	swgr	59477
梌	swgs	29887
橙	swgu	39717647
検	swgw	18270117
檢	swgw	14199058
櫈	swgw	170785
樇	swhe	45377
樤	swhs	22936
厀	swib	29887
䣛	swib	3266
㓼	swij	4349
㯡	swin	3683
桼	swiu	94230
柗	swkg	42001
梲	swkq	59576
椺	swks	23234
㮢	swnd	4051
㯷	swog	3872
枫	swr	74967058
栣	swtf	25121
楓	swtj	22440470
㮆	swuh	4170
椕	swvs	32866
枌	swvt	129082
枞	sww	1092235
麯	swwa	523280
䴼	swwa	5044
䴰	swwa	4974
䴾	swwa	4855
䴵	swwa	4607
郲	swwb	102272
麬	swwb	33660
䴸	swwb	4766
㮝	swwb	4239
麮	swwc	116174
麶	swwc	22440
猌	swwd	82910
䵂	swwd	5212
勑	swwe	83208
䴿	swwe	4666
䵆	swwe	3991
麵	swwf	9641458
桽	swwf	123124
䵁	swwf	7536
㭫	swwf	4885
㙬	swwf	4418
䴽	swwf	4408
麩	swwg	1122023
櫼	swwg	32866
麰	swwg	31476
䴶	swwh	3981
來	swwi	188658823
䴴	swwk	8876
䴺	swwk	6374
㭲	swwk	5272
賚	swwm	115181
顂	swwm	28398
䴮	swwm	5073
䵀	swwm	4656
憖	swwn	147948
麭	swwn	73676
麪	swwn	59278
憗	swwn	56001
麧	swwn	41107
麫	swwn	28398
愸	swwn	19759
麴	swwo	918470
鶆	swwo	23830
䳵	swwo	4726
逨	swwp	66824
麥	swwq	15589176
麲	swwq	23929
䴷	swwq	3932
䚅	swwq	3832
䴯	swwr	4557
麱	swws	20057
䴹	swws	4378
䴲	swws	4061
麨	swwt	30582
䴭	swwt	4498
麷	swwu	24922
䵄	swwu	5302
麳	swww	267101
䵃	swww	4686
䴳	swww	4587
㯤	swww	3912
䴱	swwx	4110
䴬	swwy	4359
桦	swx	4716470
橃	swxc	140004
梻	swxj	1697929
杹	swxn	91350
椎	swy	4329223
朲	swy	1280894
朳	swy	42100
槜	swyb	36639
檎	swyc	200574
柃	swyc	141990
欆	swyc	47264
榫	swyf	1141882
㮅	swyf	3723
槍	swyk	16979294
梒	swyk	165821
枔	swyn	422992
棯	swyn	376324
檇	swyn	45675
樵	swyo	5500894
杋	swyy	35547
楷	sx	3078117
㯑	sxde	3306
椽	sxe	1846870
欚	sxej	20156
柪	sxet	49547
槇	sxhw	715910
栺	sxjg	132061
柫	sxjh	24724
㯞	sxke	3604
樌	sxmy	30582
朼	sxn	72484
杛	sxn	23731
㰘	sxoa	4676
檰	sxrh	194616
榒	sxuu	19858
橼	sxxe	617609
櫞	sxxe	123124
梐	sxxf	43192
枇	sxxn	515336
檵	sxxn	107237
機	sxxw	161849411
栂	sxy	591792
㭃	sxy	6732
㭹	sxyx	5987
术	sy	48952000
椁	syb	567962
槨	sybb	211496
梈	sybh	25022
橔	sybt	25121
梳	syc	10326588
棛	syce	201567
橀	sycl	1638352
㯙	syct	3773
槠	syf	158870
堏	syff	25717
櫧	syfj	186672
柱	syg	72584000
椋	syiy	2422776
櫅	syjg	428950
榱	syk	153905
欀	syke	53420
檀	syl	15390588
櫰	syle	32767
檩	syli	216461
檁	sylt	49349
柿	sym	9413082
槁	symk	229369
核	syn	82513411
楄	syna	661298
槴	sync	70995
棙	synd	531223
栐	syni	97904
杧	synn	54115
㮼	synn	4299
枦	synt	89066
怸	synu	23532
椖	syny	22837
㰔	syoc	4210
述	syp	38228235
檺	sype	521294
鶐	sypo	19560
楟	syps	65534
橠	syqe	28993
旉	syr	46866
樆	syrc	84697
㰚	syry	3812
㯎	sysy	3842
枋	syt	1827011
椸	sytb	36639
栦	syth	603708
㯀	syth	4220
檹	sytk	47661
懯	sytn	28298
敷	syty	21348235
㮵	syty	3822
榜	syu	118160000
樀	syud	350508
楴	syuh	50540
樴	syuj	63349
㰅	syup	4617
榔	syv	3088047
樃	syve	45576
桹	syvy	34653
杭	syw	18965176
椊	sywf	40412
棜	sywu	415049
棭	sywy	121138
㯠	syxg	21745
槒	syxl	86981
和	t	1777364705
长	ta	860880000
箋	taau	1310682
㣤	taay	4071
筇	tab	278023
穁	tabg	19759
笻	tabj	61264
箬	tad	811232
䄾	tadt	5113
㣝	tadt	3604
篋	tadw	209510
䉈	taet	4537
笁	taf	598743
簕	tafe	78045
筐	tag	6523623
箧	tagd	661298
䅿	tagg	4438
筺	tagy	166814
篚	tah	103265
䇫	tahh	3872
籃	tahl	11319529
䉯	tahm	4666
熈	taho	92740
㷩	taho	3723
笌	taht	301854
䄰	taht	5451
稓	tajg	534202
徣	tajg	32469
升	tak	169792941
笸	takf	134047
稢	takg	25816
䈅	takg	4875
䈽	takg	4339
籄	takm	29788
稶	takr	33859
䅦	talg	4269
筪	talj	27603
簧	tam	5302305
篝	tamf	781444
篢	tamu	45675
穔	tamw	26312
㣴	tamw	4299
笹	tanb	2333411
秬	tang	118160
衐	tans	21248
䈎	tans	4259
徔	tapy	244263
簪	taq	2333411
䅾	taqj	4021
䇝	tau	3346
䅸	tauh	4359
乇	tav	353487
彻	tavt	9909552
筑	taw	29688941
穫	tawc	934357
籆	tawc	22936
簭	tawk	107237
遾	tawp	25419
篫	tawr	33164
築	taws	27504470
衖	taws	44682
䅷	taws	4716
筮	taww	959181
䅒	tayn	7337
䄩	tayy	5153
秀	tb	206531764
竾	tbb	212489
㐌	tbb	6086
箃	tbcu	43689
頺	tbdm	33362
季	tbf	53618823
䇯	tbf	4080
䉄	tbft	4845
秄	tbg	56399
䄦	tbh	4646
䈄	tbib	5610
䇰	tbig	4855
篜	tbio	50342
笜	tbmj	55108
彵	tbn	112202
䄬	tbn	4656
透	tbp	111209411
迤	tbpv	2035529
箛	tbry	844992
䄧	tbt	4905
䉌	tbue	4617
䈨	tbvu	4478
䉁	tbwc	6305
篨	tbws	82612
彼	tby	63349647
秛	tby	20752
笈	tbyu	29688941
彶	tbyy	548103
么	tc	92740705
径	tca	23632000
笲	tcaj	184687
笆	tcb	1350400
篸	tcce	46171
穇	tcce	39320
䅟	tcde	18766
	tcde	1
䉊	tcdl	4259
筩	tcej	50937
笃	tcg	3326352
笞	tck	880738
秮	tckg	414056
䈚	tckn	4279
䈢	tcks	4706
篤	tcou	3534870
稄	tcwt	48554
私	tcy	372352941
知	td	216461176
矩	tda	33760000
矱	tdac	39121
榘	tdas	209510
䑜	tdas	4140
䢴	tdbh	4011
䂐	tdbm	5540
叐	tdci	40611
秡	tdcy	35050
舌	tdd	44384470
頢	tddm	23334
箶	tdef	70896
䑚	tdeg	4061
衚	tdes	105251
㔚	tdet	4160
甜	tdf	46072470
䇢	tdf	3713
䂔	tdff	5580
䅶	tdff	4190
圱	tdfg	42001
䂒	tdfk	5302
憇	tdfn	79236
短	tdg	467675294
秙	tdg	29688
䄷	tdg	4805
箴	tdgk	841021
舔	tdgn	9194635
䉞	tdgn	3693
逢	tdh	62555294
稧	tdhd	41107
秠	tdhg	30880
夆	tdhj	600729
蠭	tdhj	53320
䗬	tdhj	3405
㷭	tdho	4547
㶻	tdho	3773
䂓	tdhq	6076
篲	tdhv	63349
䂑	tdhx	4984
夭	tdi	4597317
乔	tdj	31178352
刮	tdjh	26213647
刋	tdjh	195609
䅖	tdjn	4924
舓	tdjr	23830
聟	tdkb	58186
敽	tdkc	50441
勪	tdke	511364
㲛	tdke	3693
呑	tdkf	1419905
䣽	tdkg	3346
智	tdkj	94925176
喬	tdkk	10425882
䀉	tdkl	5967
䝷	tdkm	3713
䎗	tdkn	3524
鷮	tdko	36043
䢪	tdkp	4220
䚐	tdkq	4071
敿	tdkt	51235
鼅	tdkx	21050
䵹	tdkx	4180
矲	tdlx	37334
岙	tdm	805275
稬	tdmd	45079
舑	tdmf	48256
䑙	tdmf	4279
䅡	tdmy	4150
乱	tdn	114188235
筬	tdnb	161849
舏	tdnh	19461
稽	tdnj	5490964
嵇	tdnm	1807152
嵆	tdnm	186672
㛷	tdnv	3634
諬	tdny	20752
舕	tdoo	28993
适	tdp	38327529
舐	tdq	1866729
鸹	tdqg	132061
鴙	tdqo	58285
鴰	tdqo	24823
鴁	tdqo	22241
舚	tdqy	63945
䑛	tdqy	4259
徛	tdsk	193623
敌	tdt	34852235
矨	tdtd	50640
舙	tdtd	40809
筹	tdtf	14000470
矫	tdtj	3802964
矯	tdtk	834070
憩	tdtn	2978823
矪	tdtu	135040
矮	tdtv	17475764
矢	tdu	31376941
辞	tduh	26511529
簝	tdui	29589
矰	tduj	79236
䂏	tdvk	5520
箕	tdw	1787294
簸	tdwb	936343
矬	tdwf	342564
簊	tdwf	29192
箺	tdwj	185680
䉇	tdwj	4617
谸	tdwk	21745
簛	tdwr	25320
筴	tdww	96017
㣣	tdww	5610
雉	tdwy	2224188
稘	tdwy	36838
笼	tdx	21149647
䂕	tdxe	4994
矧	tdxh	502428
㣕	tdy	3266
㣖	tdyy	3564
务	te	261143529
穩	tean	10028705
笔	teb	96712470
箙	tebc	436894
筟	tebf	41604
稃	tebg	91251
䈈	tecb	4994
稻	tee	12213176
䅄	teee	8032
䈱	teef	4686
稝	teeg	19560
筋	teer	28398117
租	teg	47264000
䄴	teg	4855
䈠	tegc	8559
㣪	tegc	3862
筯	tege	65335
笡	tegf	78938
徂	tegg	453774
籅	tegw	39419
穥	tegw	24624
稲	tehj	2621364
笳	tek	1241176
甪	tek	955209
穱	telf	519308
稱	temf	26908705
秏	ten	585835
笾	tep	340578
䉣	teqo	4011
竻	ter	235327
㣊	ter	3554
簲	terf	391218
䈻	tesu	4488
徭	tet	422992
䈧	teto	4170
籐	teui	3892329
籘	teui	45576
䅑	tevg	4329
箏	tevh	1241176
穏	tevn	441858
徯	texd	57789
等	tf	2373129411
籖	tfag	72286
䇳	tfau	3654
㦵	tfay	3644
缺	tfb	92740705
缸	tfba	25220705
缾	tfba	45079
缷	tfbb	150927
罎	tfbc	180715
䍅	tfbc	6900
罅	tfbf	817190
罇	tfbf	38824
䍂	tfbf	5103
䍈	tfbf	4488
䍋	tfbf	3951
缽	tfbg	980032
邾	tfbh	325684
罀	tfbi	47462
缶	tfbj	15291294
罈	tfbj	544131
㓡	tfbj	4567
缿	tfbk	34455
䍄	tfbk	5471
䍌	tfbk	4468
罏	tfbl	32965
罆	tfbm	29490
罁	tfbm	27107
缹	tfbo	26312
䍎	tfbo	5004
䍇	tfbp	4249
罉	tfbr	26412
䍊	tfbr	4319
䍆	tfbs	5312
缼	tfbw	27305
䍉	tfbw	6245
罐	tfby	24327058
缻	tfby	22142
丢	tfc	46171764
篕	tfcl	80825
䅩	tfcw	4289
秐	tfcy	35448
秓	tfcy	22241
壬	tfd	4934917
	tfd	1
穤	tfdj	21646
歃	tfe	148941
敮	tfec	604701
臿	tfed	46966
㔓	tfet	4210
竺	tff	4964705
玍	tff	292917
䇞	tff	3465
䉙	tffc	4100
篈	tfff	230362
筀	tfff	44980
徍	tffg	65136
䅅	tffg	7447
穘	tffq	55008
徺	tffq	21844
街	tffs	298875294
待	tffy	139011764
秲	tffy	42001
啎	tfgk	526258
衎	tfgs	93038
㼡	tfgy	4577
秆	tfh	1449694
稙	tfhg	86882
徝	tfhg	52725
憄	tfhn	63746
衠	tfhs	29093
稹	tfhw	747684
䈯	tfhw	4547
徒	tfhy	36738823
朱	tfi	89364705
午	tfj	18667294
竿	tfj	9800329
簳	tfjf	140997
㰱	tfjw	5431
千	tfk	331642352
郜	tfkb	2045458
靠	tfkd	139011764
勂	tfke	52328
告	tfkf	94528000
籉	tfkf	24724
秸	tfkg	3455435
鹄	tfkg	669242
㣟	tfkg	3932
穯	tfkk	21745
頶	tfkm	22440
䎋	tfkn	3574
鵠	tfko	480583
造	tfkp	75860705
䉹	tfkw	4080
䧼	tfky	3376
德	tfl	300861176
徳	tfln	8648517
䈒	tfmf	4418
㣮	tfmf	4110
籌	tfnf	3743388
忎	tfnu	297882
迁	tfp	30384000
廷	tfpd	20653176
䅴	tfpi	5342
迕	tfpk	280009
颋	tfpm	72385
頲	tfpm	35745
先	tfq	747684705
笎	tfqb	79137
酂	tfqb	55406
酇	tfqb	30681
䢾	tfqb	3207
劗	tfqj	354480
㬱	tfqj	8956
赞	tfqm	25419294
贊	tfqm	4239858
鴸	tfqo	25816
选	tfqp	895632941
兟	tfqq	94528
衏	tfqs	24624
㪇	tfqt	3614
筠	tfqu	4349082
篏	tfqw	93038
㰫	tfqw	4110
籍	tfs	23433411
簙	tfsf	76655
筙	tfsu	46568
箸	tft	5550541
䅲	tftj	5242
䇭	tftx	3713
乖	tfu	26015058
㪓	tfuc	3495
㔞	tfue	4160
穑	tfuk	373345
㣵	tfup	4488
䉅	tfuy	5927
稑	tfwf	739741
穡	tfwk	139011
䉢	tfwk	3991
稜	tfwt	1757505
䈊	tfwt	4994
籗	tfwy	31476
籱	tfwy	24128
鼄	tfxf	20256
年	tg	3753317647
笺	tga	2313552
郵	tgab	25717176
㩾	tgac	3941
垂	tgaf	31972705
䄯	tgah	5292
笄	tgaj	864851
剰	tgaj	528244
筭	tgaj	74073
㣜	tgaj	3683
䳠	tgao	4080
乗	tgas	5093788
甀	tgay	52328
秷	tgcf	541152
䇪	tgcf	3594
犇	tgcg	443844
箌	tgcj	254192
生	tgd	792367058
幷	tgdf	504414
筓	tgdf	32072
逬	tgdp	36043
甁	tgdy	152912
箐	tge	2005741
篴	tgep	76655
劮	tget	56200
竽	tgf	1092235
稏	tgfg	188658
䄨	tgfh	5212
彺	tgg	95024
簮	tggj	275044
征	tgh	196602352
卸	tghb	37036705
䣃	tghb	3624
眚	tghf	219440
䇥	tghf	3902
